report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price
05/05/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.2,0.2,7,0.2
05/05/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,Greenhouse,3.69,3.69,8,3.69
05/12/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.49,1.69,441,0.9
05/12/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.79,1.28,146,0.88
05/12/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,2.49,2.49,73,2.49
05/12/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,3.99,50,3.35
05/12/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.29,2.99,79,2.52
05/12/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.79,2.99,298,2.17
05/12/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,2.99,8,2.99
05/12/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2,3.49,125,2.87
05/12/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2,2.49,264,2.48
05/12/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,1.5,2,1.5
05/19/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,N/A,2.99,2.99,8,2.99
05/19/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,4.49,4.49,8,4.49
05/19/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,2.49,749,0.94
05/19/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,1.5,2,126,1.71
05/19/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,1.99,3,345,2.62
05/19/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,1.25,23,1.07
05/19/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.5,2.5,20,2.5
05/19/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.49,1.99,924,1.5
05/19/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,23,2.59
05/19/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.5,1.79,222,1.46
05/26/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,23,2.59
05/26/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.98,2.99,383,2.85
05/26/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,2.99,733,1.98
05/26/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.98,3.49,210,3.04
05/26/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,0.99,837,0.9
05/26/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,130,3.99
05/26/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,2.5,217,2.5
05/26/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.25,1.25,40,1.25
05/26/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.99,3.99,385,3.06
05/26/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.49,1.49,53,1.49
05/26/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,Greenhouse,3.99,3.99,8,3.99
05/26/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,0.99,23,0.99
06/02/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,2.49,365,2.49
06/02/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.5,2.99,17,1.96
06/02/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,Greenhouse,2.99,2.99,8,2.99
06/02/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.49,433,0.99
06/02/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,3.49,222,3.13
06/02/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,3.99,31,2.95
06/02/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.88,1.99,506,1.51
06/02/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.99,3.99,358,3.99
06/02/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.39,1.47,261,1.04
06/02/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.99,4.99,16,4.99
06/09/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,4.99,276,3.29
06/09/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.5,0.5,7,0.5
06/09/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.49,2.99,120,2.59
06/09/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.88,3.99,993,2.14
06/09/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.99,3.99,352,3.99
06/09/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,73,2
06/09/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.99,466,0.95
06/09/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,23,2.59
06/09/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3,3,184,3
06/16/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.99,2.99,14,2.99
06/16/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,53,2
06/16/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,73,2.5
06/16/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.67,1.67,7,1.67
06/16/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.98,2.49,215,2.27
06/16/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.49,3.49,34,3.49
06/16/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.5,2.99,472,2.04
06/16/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.79,1.99,400,1.97
06/16/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,2.79,502,0.93
06/16/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,23,2.59
06/23/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.99,328,0.88
06/23/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.99,3.99,8,3.99
06/23/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,3.99,26,3.99
06/23/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,0.99,40,0.99
06/23/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,N/A,1.5,1.5,122,1.5
06/23/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.29,1.99,292,1.88
06/23/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.79,2.29,76,0.99
06/23/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,23,2.59
06/23/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.5,2,196,1.87
06/30/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.19,2.99,299,2.59
06/30/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.59,2.59,23,2.59
06/30/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.99,1.99,2,1.99
06/30/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,0.99,277,0.83
06/30/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,3,315,2.73
06/30/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,2.99,2.99,122,2.99
06/30/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.99,3.49,733,2.64
06/30/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.99,3.99,358,3.99
06/30/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.48,2.79,18,2.21
07/07/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.89,2.69,664,1.55
07/07/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.59,1.59,53,1.59
07/07/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.49,2.99,303,1.54
07/07/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,4.99,39,3.52
07/07/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,3.99,804,2.68
07/07/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.49,3.99,14,3.7
07/07/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.99,1.99,199,1.99
07/07/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2.49,199,2.42
07/07/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,13,2.5
07/07/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.5,2.5,13,2.5
07/14/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.48,1.49,154,1.49
07/14/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,4.99,4.99,122,4.99
07/14/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.49,4.99,148,4.73
07/14/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.69,2.99,312,1.49
07/14/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,2.99,2.99,10,2.99
07/14/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,4.99,4.99,16,4.99
07/14/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.79,1.29,267,1
07/14/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2,30,2
07/14/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,73,2
07/14/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.99,2.99,362,2.99
07/21/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.99,2.99,8,2.99
07/21/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,0.99,42,0.99
07/21/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
07/21/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.88,3.49,396,2.49
07/21/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,0.99,210,0.79
07/21/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.99,1.99,146,1.99
07/21/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.99,4.99,27,4.99
07/21/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,3.99,81,2.2
07/28/2023,Southwest,Vegetables,Tomatoes,Cherry Type,No,1 pint package,N/A,2.5,2.5,13,2.5
07/28/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.19,2.99,219,2.58
07/28/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.48,2.99,273,1.54
07/28/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,Greenhouse,1.98,1.98,184,1.98
07/28/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,4.99,4.99,32,4.99
07/28/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,2.79,489,0.95
07/28/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3,193,3
07/28/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,73,2
07/28/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2.5,53,2.12
07/28/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,2.99,2.99,358,2.99
08/04/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.79,2.49,701,1.32
08/04/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,2.99,2.99,358,2.99
08/04/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2.99,219,2.66
08/04/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.98,1.58,133,1.22
08/04/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.49,3.99,407,1.27
08/04/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
08/04/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3.08,4.99,117,3.21
08/04/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,3.49,3.49,10,3.49
08/04/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,Yes,per lb,Greenhouse,1.98,1.98,184,1.98
08/04/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,247,4.15
08/11/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.21,4.99,117,4.26
08/11/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,2.49,2.49,199,2.49
08/11/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.5,3.99,21,3.07
08/11/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
08/11/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.88,2.49,241,2.24
08/11/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.67,4.99,50,2.21
08/11/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,2.99,2.99,358,2.99
08/11/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.89,2.79,176,1.26
08/11/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2.5,66,2.1
08/18/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.69,1.99,148,1.73
08/18/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,4.49,4.49,8,4.49
08/18/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.99,3.99,557,3.99
08/18/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.49,4.99,247,3.9
08/18/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.33,2.99,79,1.11
08/18/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.99,0.99,22,0.99
08/18/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.49,1.99,413,1.26
08/18/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3.49,3.99,206,3.95
08/18/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
08/25/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
08/25/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.5,2.49,215,1.03
08/25/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,2.5,2.5,13,2.5
08/25/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,151,4.25
08/25/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,4.29,4.29,8,4.29
08/25/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,2.49,2.49,122,2.49
08/25/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.99,3.99,358,3.99
08/25/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,4.43,4.43,109,4.43
08/25/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,0.69,0.69,95,0.69
08/25/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2.5,2.5,13,2.5
08/25/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.69,1.89,672,1.11
09/01/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.29,268,0.99
09/01/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,2.99,2.99,6,2.99
09/01/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,1.28,2.99,375,2.24
09/01/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,1.67,1.67,7,1.67
09/01/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,3.99,4.29,19,4.21
09/01/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.99,2.99,365,2.99
09/01/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.49,3.49,26,3.49
09/01/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.49,2.99,384,1.71
09/01/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,4.99,4.99,16,4.99
09/01/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.5,2.99,25,1.5
09/01/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.49,3.99,130,3.52
09/01/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.21,4.21,109,4.21
09/08/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.49,2.49,306,2.24
09/08/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.69,3.69,8,3.69
09/08/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,3.99,610,3.9
09/08/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.43,4.43,109,4.43
09/08/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2,17,2
09/08/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.79,1.79,457,1.51
09/08/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.89,1.79,305,1.1
09/08/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,4.43,4.43,109,4.43
09/08/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,3.99,28,2.76
09/15/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1,1.68,354,1.32
09/15/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,3.99,3.99,8,3.99
09/15/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,3.99,3.99,358,3.99
09/15/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.79,4.99,144,4.36
09/15/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2,40,2
09/15/2023,Southwest,Vegetables,Tomatoes,Cherry Type,No,10 oz package,N/A,2.99,2.99,223,2.99
09/15/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3.99,3.99,187,3.99
09/15/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,1.29,1.99,239,1.87
09/15/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.79,1.99,262,1.72
09/15/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.77,2.89,446,1.01
09/15/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,10 oz package,N/A,3.5,3.5,146,3.5
09/15/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
09/15/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,1.49,1.49,53,1.49
09/22/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.99,3.79,83,2.21
09/22/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,No,per lb,Greenhouse,1.98,1.98,184,1.98
09/22/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.49,3.99,371,3.94
09/22/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,117,4.06
09/22/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2,2,2
09/22/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,20,2.5
09/22/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.5,0.5,7,0.5
09/22/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.77,2.49,346,1.69
09/22/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.49,1.89,990,1.09
09/22/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,53,2
09/22/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,2.49,2.49,23,2.49
09/22/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),Yes,per lb,N/A,0.88,0.88,6,0.88
09/29/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,0.99,1.29,143,1.07
09/29/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,53,2.99
09/29/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,4.43,4.43,109,4.43
09/29/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,0.99,2,56,1.78
09/29/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,2.5,2.5,93,2.5
09/29/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.5,1.99,414,1.93
09/29/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.5,0.99,195,0.91
09/29/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.25,716,0.96
09/29/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,1.99,2.49,159,2.45
10/06/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,No,per lb,Greenhouse,1.99,2.49,426,2.14
10/06/2023,Southwest,Vegetables,Tomatoes,VINE RIPES - ON THE VINE,Yes,per lb,Greenhouse,2.99,2.99,53,2.99
10/06/2023,Southwest,Vegetables,Tomatoes,Cherry Type,Yes,1 pint package,N/A,3,3,184,3
10/06/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,Yes,1 pint package,N/A,2,2,266,2
10/06/2023,Southwest,Vegetables,Tomatoes,N/A,Yes,per lb,N/A,3.69,3.69,14,3.69
10/06/2023,Southwest,Vegetables,Tomatoes,Vine Ripes - Heirloom Varieties,Yes,per lb,Greenhouse,3.99,4.99,34,4.23
10/06/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2,17,2
10/06/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,10 oz package,N/A,3,3,193,3
10/06/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.99,1.29,58,1.2
10/06/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.5,2.99,855,1.67
10/06/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.5,1.99,769,1.17
10/13/2023,Southwest,Vegetables,Tomatoes,Plum Type (Roma),No,per lb,N/A,0.99,2.99,612,1.05
10/13/2023,Southwest,Vegetables,Tomatoes,N/A,No,per lb,N/A,0.69,1.29,74,0.8
10/13/2023,Southwest,Vegetables,Tomatoes,VINE RIPES,No,per lb,N/A,0.33,0.33,7,0.33
10/13/2023,Southwest,Vegetables,Tomatoes,GRAPE TYPE,No,1 pint package,N/A,2,2.5,18,2.22
